boothFees-int[][],canDropScene-int[],canMint-int,desc-string,givenSkillId-int,icon-string,id-int,name-string,onChainDelay-int,quality-int[],resourceInstructions-int[],sellable-bool,subType-int,talentId-int[],tokenTaskLevel-int[],tokenTaskRefreshType-int,type-int,useLv-int,userType-int
"797,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-284,284, Перчатки Страстного пламени,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-285,285, Штаны Страстного пламени,0,5,,1,0,3,999,0,1,6,1
"797,1",4,1,"There is a chance to obtain when synthesizing equipment.
Fashionable appearance without attributes
-------
Suggest wearing as fashion",0,item-icon-286,286, Обувь Страстного пламени,0,5,,1,0,3,999,0,1,6,1
"792,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
If you are worried about being chased by monsters, this bow is perfect for you, you can kill monsters from a safe distance",0,item-icon-287,287, Каменный Лук,1440,1,263,1,0,2,999,0,1,1,1
"793,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
If you are worried about being chased by monsters, this bow is perfect for you, you can kill monsters from a safe distance",0,item-icon-288,288, Металлический Лук,1440,"1,2",272,1,0,2,999,0,1,2,1
"794,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase your survival probability in battles
-------
If you are worried about being chased by monsters, this bow is perfect for you, you can kill monsters from a safe distance",0,item-icon-289,289, Кристальный Лук,1440,"1,2,3",273,1,0,2,999,0,1,3,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore a little energy",0,item-icon-295,295, Зелье восстановления энергии - Маленькое,0,1,,0,0,3,999,0,3,1,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore more energy",0,item-icon-296,296, Зелье восстановления энергии - Среднее,0,1,,0,0,3,999,0,3,2,1
-,"1,3,4",1,"You can obtain this item through synthesis.
Using it can trigger special effects.
-------
Restore a lot of energy",0,item-icon-297,297, Зелье восстановления энергии - Большое,0,1,,0,0,3,999,0,3,3,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A shining golden hoe, extraordinarily sharp and durable. Used for farming, it allows you to easily harness the power of the earth, nurturing strong crops. It's also a farmer's pride, symbolizing their hard work and hopes for a bountiful harvest.",0,item-icon-299,299, Золотая Мотыга,1440,"1,2,3,4",212,1,0,1,999,0,1,4,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A gleaming golden axe, its blade incredibly sharp, capable of effortlessly felling the toughest trees. With its moderate weight, it's a stable and flexible tool, preferred by gatherers.",0,item-icon-300,300, Золотой Топор,1440,"1,2,3,4",356,1,0,3,999,0,1,4,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A radiant golden tool designed for gathering. Its robust material and intricate design make mining ores and treasures easier. Whether delving deep underground or exploring mountainous regions for precious resources, the golden pickaxe is your most reliable companion.",0,item-icon-301,301, Золотая Кирка,1440,"1,2,3,4",362,1,0,3,999,0,1,4,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A splendid and sharp pair of scissors made entirely of pure gold. Its blades are exceptionally sharp, effortlessly cutting through various materials, whether fabric, paper, or delicate plants. It's a must-have tool for every farmer and artisan, used for pruning plants, cutting fabric, or intricate handicrafts. Whether in the fields or workshops, the Golden Scissors are a symbol of exquisite craftsmanship and refined taste.",0,item-icon-302,302, Золотые Ножницы,1440,"1,2,3,4",,1,0,1,999,0,1,4,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A scythe shimmering with a golden glow, boasting an incredibly sharp blade. It's one of the favorite tools among farmers, used for harvesting mature crops. The glistening golden light under the sun brings a sense of joyous harvest and prosperity to the fields.",0,item-icon-303,303, Золотая Коса,1440,"1,2,3,4",,1,0,3,999,0,1,4,1
"795,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A magnificent golden kettle made entirely of pure gold. Not only does it have a dazzling appearance, but it also possesses magical properties. When you use the Golden Kettle, it swiftly replenishes your health and mana, keeping you energized in battles. Whether in intense fights or busy fields, the Golden Kettle is your most faithful companion.",0,item-icon-304,304, Золотой Чайник,1440,"1,2,3,4",213,1,0,1,999,0,1,4,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A shining gem-like hoe, extraordinary in both sharpness and durability. Using it for farming enables you to easily cultivate fertile farmlands, reaping a bountiful harvest of crops.",0,item-icon-305,305, Алмазная Мотыга,1440,"1,2,3,4,5",220,1,0,1,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A gleaming gem-like axe, with an extremely hard blade that effortlessly cleaves through the hardest ores and wood. Its sharpness and durability make it the top tool for gatherers, doubling their resource collection efficiency.",0,item-icon-306,306, Алмазный Топор,1440,"1,2,3,4,5",364,1,0,3,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
A radiant gem-like tool crafted for collecting precious ores. Its sharp diamond head effortlessly pierces through hard rocks, aiding in easily locating and collecting valuable ore resources in veins. Whether on expeditions or in prosperous cities, the diamond pickaxe is an essential tool for every miner, unlocking the door to wealth.",0,item-icon-307,307, Алмазная Кирка,1440,"1,2,3,4,5",370,1,0,3,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
Gleaming with the radiance of gemstones, this incredibly sharp pair of scissors effortlessly cuts through any material, be it hard metal or thick fabric, performing tasks quickly and accurately. In the fields, it's a farmer's efficient helper for trimming crops and pruning trees. In the realm of exploration, it's an essential tool for brave adventurers, swiftly collecting precious resources. Whether a farmer or an explorer, the Diamond Scissors are their most reliable partner.",0,item-icon-308,308, Алмазные Ножницы,1440,"1,2,3,4,5",,1,0,1,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
Gleaming with the radiance of gemstones, this scythe possesses an incredibly sharp blade, effortlessly reaping crops in the fields. Its diamond inlays make every harvest efficient and swift, making you a harvesting master in the fields.",0,item-icon-309,309, Алмазная Коса,1440,"1,2,3,4,5",,1,0,3,999,0,1,5,1
"796,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A splendid and practical item, sparkling with gem-like radiance. It swiftly replenishes your health and mana, allowing you to maintain lasting vitality in battles. Whether in intense battles or lengthy adventure journeys, the Diamond Kettle is your most reliable companion.",0,item-icon-310,310, Алмазный Чайник,1440,"1,2,3,4,5",221,1,0,1,999,0,1,5,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Make your crops less prone to withering
-------
A hoe sparkling with starlight, its sharpness effortlessly tills the soil, breathing life into the farmland.",0,item-icon-311,311, Звездная Мотыга,1440,"1,2,3,4,5",227,1,0,1,999,0,1,6,1
"797,1",0,1,"You can obtain this item through synthesis.
When equipped, it can enhance attributes. Increase the drop probability of collecting higher-level resources
-------
An axe gleaming with starlight, exuding potent energy. Its sharp blade effortlessly cleaves through hard wood, making it the favored tool for gatherers.",0,item-icon-312,312, Звездный Топор,1440,"1,2,3,4,5",372,1,0,3,999,0,1,6,1
